qa_uid,city,asset_id,asset_name,asset_type,line,gate_id,domain,stage,hold_point,evidence_required,release_authority,status
basra:BAS-RS-L1-034:qa-12-traction-brake-battery,basra,BAS-RS-L1-034,line-1 trainset 034,rolling-stock,line-1,qa-12-traction-brake-battery,rolling-stock,systems integration,Bench and trainset-level functional tests accepted before dynamic movement.,"motor/inverter factory test, insulation resistance, BMS cell map, contactor test, thermal soak, brake-rate test",traction and energy assurance lead,planned
basra:BAS-RS-L1-035:qa-12-traction-brake-battery,basra,BAS-RS-L1-035,line-1 trainset 035,rolling-stock,line-1,qa-12-traction-brake-battery,rolling-stock,systems integration,Bench and trainset-level functional tests accepted before dynamic movement.,"motor/inverter factory test, insulation resistance, BMS cell map, contactor test, thermal soak, brake-rate test",traction and energy assurance lead,planned
basra:BAS-RS-L1-036:qa-12-traction-brake-battery,basra,BAS-RS-L1-036,line-1 trainset 036,rolling-stock,line-1,qa-12-traction-brake-battery,rolling-stock,systems integration,Bench and trainset-level functional tests accepted before dynamic movement.,"motor/inverter factory test, insulation resistance, BMS cell map, contactor test, thermal soak, brake-rate test",traction and energy assurance lead,planned
basra:BAS-RS-L1-037:qa-12-traction-brake-battery,basra,BAS-RS-L1-037,line-1 trainset 037,rolling-stock,line-1,qa-12-traction-brake-battery,rolling-stock,systems integration,Bench and trainset-level functional tests accepted before dynamic movement.,"motor/inverter factory test, insulation resistance, BMS cell map, contactor test, thermal soak, brake-rate test",traction and energy assurance lead,planned
basra:BAS-RS-L1-038:qa-12-traction-brake-battery,basra,BAS-RS-L1-038,line-1 trainset 038,rolling-stock,line-1,qa-12-traction-brake-battery,rolling-stock,systems integration,Bench and trainset-level functional tests accepted before dynamic movement.,"motor/inverter factory test, insulation resistance, BMS cell map, contactor test, thermal soak, brake-rate test",traction and energy assurance lead,planned
basra:BAS-RS-L1-039:qa-12-traction-brake-battery,basra,BAS-RS-L1-039,line-1 trainset 039,rolling-stock,line-1,qa-12-traction-brake-battery,rolling-stock,systems integration,Bench and trainset-level functional tests accepted before dynamic movement.,"motor/inverter factory test, insulation resistance, BMS cell map, contactor test, thermal soak, brake-rate test",traction and energy assurance lead,planned
basra:BAS-RS-L1-040:qa-12-traction-brake-battery,basra,BAS-RS-L1-040,line-1 trainset 040,rolling-stock,line-1,qa-12-traction-brake-battery,rolling-stock,systems integration,Bench and trainset-level functional tests accepted before dynamic movement.,"motor/inverter factory test, insulation resistance, BMS cell map, contactor test, thermal soak, brake-rate test",traction and energy assurance lead,planned
basra:BAS-RS-L1-041:qa-12-traction-brake-battery,basra,BAS-RS-L1-041,line-1 trainset 041,rolling-stock,line-1,qa-12-traction-brake-battery,rolling-stock,systems integration,Bench and trainset-level functional tests accepted before dynamic movement.,"motor/inverter factory test, insulation resistance, BMS cell map, contactor test, thermal soak, brake-rate test",traction and energy assurance lead,planned
basra:BAS-RS-L1-042:qa-12-traction-brake-battery,basra,BAS-RS-L1-042,line-1 trainset 042,rolling-stock,line-1,qa-12-traction-brake-battery,rolling-stock,systems integration,Bench and trainset-level functional tests accepted before dynamic movement.,"motor/inverter factory test, insulation resistance, BMS cell map, contactor test, thermal soak, brake-rate test",traction and energy assurance lead,planned
basra:BAS-RS-L1-043:qa-12-traction-brake-battery,basra,BAS-RS-L1-043,line-1 trainset 043,rolling-stock,line-1,qa-12-traction-brake-battery,rolling-stock,systems integration,Bench and trainset-level functional tests accepted before dynamic movement.,"motor/inverter factory test, insulation resistance, BMS cell map, contactor test, thermal soak, brake-rate test",traction and energy assurance lead,planned
basra:BAS-RS-L1-044:qa-12-traction-brake-battery,basra,BAS-RS-L1-044,line-1 trainset 044,rolling-stock,line-1,qa-12-traction-brake-battery,rolling-stock,systems integration,Bench and trainset-level functional tests accepted before dynamic movement.,"motor/inverter factory test, insulation resistance, BMS cell map, contactor test, thermal soak, brake-rate test",traction and energy assurance lead,planned
basra:BAS-RS-L1-045:qa-12-traction-brake-battery,basra,BAS-RS-L1-045,line-1 trainset 045,rolling-stock,line-1,qa-12-traction-brake-battery,rolling-stock,systems integration,Bench and trainset-level functional tests accepted before dynamic movement.,"motor/inverter factory test, insulation resistance, BMS cell map, contactor test, thermal soak, brake-rate test",traction and energy assurance lead,planned
basra:BAS-RS-L1-046:qa-12-traction-brake-battery,basra,BAS-RS-L1-046,line-1 trainset 046,rolling-stock,line-1,qa-12-traction-brake-battery,rolling-stock,systems integration,Bench and trainset-level functional tests accepted before dynamic movement.,"motor/inverter factory test, insulation resistance, BMS cell map, contactor test, thermal soak, brake-rate test",traction and energy assurance lead,planned
basra:BAS-RS-L1-047:qa-12-traction-brake-battery,basra,BAS-RS-L1-047,line-1 trainset 047,rolling-stock,line-1,qa-12-traction-brake-battery,rolling-stock,systems integration,Bench and trainset-level functional tests accepted before dynamic movement.,"motor/inverter factory test, insulation resistance, BMS cell map, contactor test, thermal soak, brake-rate test",traction and energy assurance lead,planned
basra:BAS-RS-L1-048:qa-12-traction-brake-battery,basra,BAS-RS-L1-048,line-1 trainset 048,rolling-stock,line-1,qa-12-traction-brake-battery,rolling-stock,systems integration,Bench and trainset-level functional tests accepted before dynamic movement.,"motor/inverter factory test, insulation resistance, BMS cell map, contactor test, thermal soak, brake-rate test",traction and energy assurance lead,planned
basra:BAS-RS-L1-049:qa-12-traction-brake-battery,basra,BAS-RS-L1-049,line-1 trainset 049,rolling-stock,line-1,qa-12-traction-brake-battery,rolling-stock,systems integration,Bench and trainset-level functional tests accepted before dynamic movement.,"motor/inverter factory test, insulation resistance, BMS cell map, contactor test, thermal soak, brake-rate test",traction and energy assurance lead,planned
basra:BAS-RS-L1-050:qa-12-traction-brake-battery,basra,BAS-RS-L1-050,line-1 trainset 050,rolling-stock,line-1,qa-12-traction-brake-battery,rolling-stock,systems integration,Bench and trainset-level functional tests accepted before dynamic movement.,"motor/inverter factory test, insulation resistance, BMS cell map, contactor test, thermal soak, brake-rate test",traction and energy assurance lead,planned
basra:BAS-RS-L1-051:qa-12-traction-brake-battery,basra,BAS-RS-L1-051,line-1 trainset 051,rolling-stock,line-1,qa-12-traction-brake-battery,rolling-stock,systems integration,Bench and trainset-level functional tests accepted before dynamic movement.,"motor/inverter factory test, insulation resistance, BMS cell map, contactor test, thermal soak, brake-rate test",traction and energy assurance lead,planned
basra:BAS-RS-L1-052:qa-12-traction-brake-battery,basra,BAS-RS-L1-052,line-1 trainset 052,rolling-stock,line-1,qa-12-traction-brake-battery,rolling-stock,systems integration,Bench and trainset-level functional tests accepted before dynamic movement.,"motor/inverter factory test, insulation resistance, BMS cell map, contactor test, thermal soak, brake-rate test",traction and energy assurance lead,planned
basra:BAS-RS-L1-053:qa-12-traction-brake-battery,basra,BAS-RS-L1-053,line-1 trainset 053,rolling-stock,line-1,qa-12-traction-brake-battery,rolling-stock,systems integration,Bench and trainset-level functional tests accepted before dynamic movement.,"motor/inverter factory test, insulation resistance, BMS cell map, contactor test, thermal soak, brake-rate test",traction and energy assurance lead,planned
basra:BAS-RS-L1-054:qa-12-traction-brake-battery,basra,BAS-RS-L1-054,line-1 trainset 054,rolling-stock,line-1,qa-12-traction-brake-battery,rolling-stock,systems integration,Bench and trainset-level functional tests accepted before dynamic movement.,"motor/inverter factory test, insulation resistance, BMS cell map, contactor test, thermal soak, brake-rate test",traction and energy assurance lead,planned
basra:BAS-RS-L1-055:qa-12-traction-brake-battery,basra,BAS-RS-L1-055,line-1 trainset 055,rolling-stock,line-1,qa-12-traction-brake-battery,rolling-stock,systems integration,Bench and trainset-level functional tests accepted before dynamic movement.,"motor/inverter factory test, insulation resistance, BMS cell map, contactor test, thermal soak, brake-rate test",traction and energy assurance lead,planned
basra:BAS-RS-L1-056:qa-12-traction-brake-battery,basra,BAS-RS-L1-056,line-1 trainset 056,rolling-stock,line-1,qa-12-traction-brake-battery,rolling-stock,systems integration,Bench and trainset-level functional tests accepted before dynamic movement.,"motor/inverter factory test, insulation resistance, BMS cell map, contactor test, thermal soak, brake-rate test",traction and energy assurance lead,planned
basra:BAS-RS-L1-057:qa-12-traction-brake-battery,basra,BAS-RS-L1-057,line-1 trainset 057,rolling-stock,line-1,qa-12-traction-brake-battery,rolling-stock,systems integration,Bench and trainset-level functional tests accepted before dynamic movement.,"motor/inverter factory test, insulation resistance, BMS cell map, contactor test, thermal soak, brake-rate test",traction and energy assurance lead,planned
basra:BAS-RS-L1-058:qa-12-traction-brake-battery,basra,BAS-RS-L1-058,line-1 trainset 058,rolling-stock,line-1,qa-12-traction-brake-battery,rolling-stock,systems integration,Bench and trainset-level functional tests accepted before dynamic movement.,"motor/inverter factory test, insulation resistance, BMS cell map, contactor test, thermal soak, brake-rate test",traction and energy assurance lead,planned
basra:BAS-RS-L1-059:qa-12-traction-brake-battery,basra,BAS-RS-L1-059,line-1 trainset 059,rolling-stock,line-1,qa-12-traction-brake-battery,rolling-stock,systems integration,Bench and trainset-level functional tests accepted before dynamic movement.,"motor/inverter factory test, insulation resistance, BMS cell map, contactor test, thermal soak, brake-rate test",traction and energy assurance lead,planned
basra:BAS-RS-L1-060:qa-12-traction-brake-battery,basra,BAS-RS-L1-060,line-1 trainset 060,rolling-stock,line-1,qa-12-traction-brake-battery,rolling-stock,systems integration,Bench and trainset-level functional tests accepted before dynamic movement.,"motor/inverter factory test, insulation resistance, BMS cell map, contactor test, thermal soak, brake-rate test",traction and energy assurance lead,planned
basra:BAS-RS-L1-061:qa-12-traction-brake-battery,basra,BAS-RS-L1-061,line-1 trainset 061,rolling-stock,line-1,qa-12-traction-brake-battery,rolling-stock,systems integration,Bench and trainset-level functional tests accepted before dynamic movement.,"motor/inverter factory test, insulation resistance, BMS cell map, contactor test, thermal soak, brake-rate test",traction and energy assurance lead,planned
basra:BAS-RS-L1-062:qa-12-traction-brake-battery,basra,BAS-RS-L1-062,line-1 trainset 062,rolling-stock,line-1,qa-12-traction-brake-battery,rolling-stock,systems integration,Bench and trainset-level functional tests accepted before dynamic movement.,"motor/inverter factory test, insulation resistance, BMS cell map, contactor test, thermal soak, brake-rate test",traction and energy assurance lead,planned
basra:BAS-RS-L1-063:qa-12-traction-brake-battery,basra,BAS-RS-L1-063,line-1 trainset 063,rolling-stock,line-1,qa-12-traction-brake-battery,rolling-stock,systems integration,Bench and trainset-level functional tests accepted before dynamic movement.,"motor/inverter factory test, insulation resistance, BMS cell map, contactor test, thermal soak, brake-rate test",traction and energy assurance lead,planned
basra:BAS-RS-L1-064:qa-12-traction-brake-battery,basra,BAS-RS-L1-064,line-1 trainset 064,rolling-stock,line-1,qa-12-traction-brake-battery,rolling-stock,systems integration,Bench and trainset-level functional tests accepted before dynamic movement.,"motor/inverter factory test, insulation resistance, BMS cell map, contactor test, thermal soak, brake-rate test",traction and energy assurance lead,planned
basra:BAS-RS-L1-065:qa-12-traction-brake-battery,basra,BAS-RS-L1-065,line-1 trainset 065,rolling-stock,line-1,qa-12-traction-brake-battery,rolling-stock,systems integration,Bench and trainset-level functional tests accepted before dynamic movement.,"motor/inverter factory test, insulation resistance, BMS cell map, contactor test, thermal soak, brake-rate test",traction and energy assurance lead,planned
basra:BAS-RS-L1-066:qa-12-traction-brake-battery,basra,BAS-RS-L1-066,line-1 trainset 066,rolling-stock,line-1,qa-12-traction-brake-battery,rolling-stock,systems integration,Bench and trainset-level functional tests accepted before dynamic movement.,"motor/inverter factory test, insulation resistance, BMS cell map, contactor test, thermal soak, brake-rate test",traction and energy assurance lead,planned
basra:BAS-RS-L1-067:qa-12-traction-brake-battery,basra,BAS-RS-L1-067,line-1 trainset 067,rolling-stock,line-1,qa-12-traction-brake-battery,rolling-stock,systems integration,Bench and trainset-level functional tests accepted before dynamic movement.,"motor/inverter factory test, insulation resistance, BMS cell map, contactor test, thermal soak, brake-rate test",traction and energy assurance lead,planned
basra:BAS-RS-L1-068:qa-12-traction-brake-battery,basra,BAS-RS-L1-068,line-1 trainset 068,rolling-stock,line-1,qa-12-traction-brake-battery,rolling-stock,systems integration,Bench and trainset-level functional tests accepted before dynamic movement.,"motor/inverter factory test, insulation resistance, BMS cell map, contactor test, thermal soak, brake-rate test",traction and energy assurance lead,planned
basra:BAS-RS-L1-069:qa-12-traction-brake-battery,basra,BAS-RS-L1-069,line-1 trainset 069,rolling-stock,line-1,qa-12-traction-brake-battery,rolling-stock,systems integration,Bench and trainset-level functional tests accepted before dynamic movement.,"motor/inverter factory test, insulation resistance, BMS cell map, contactor test, thermal soak, brake-rate test",traction and energy assurance lead,planned
