task_uid,city,asset_id,asset_name,asset_type,line,task_id,cadence,trigger,scope,evidence_required,owner,next_due_basis,status,severity
basra:BAS-RS-L5-087:rs-weekly,basra,BAS-RS-L5-087,line-5 trainset 087,rolling-stock,line-5,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
basra:BAS-RS-L5-088:rs-weekly,basra,BAS-RS-L5-088,line-5 trainset 088,rolling-stock,line-5,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
basra:BAS-RS-L5-089:rs-weekly,basra,BAS-RS-L5-089,line-5 trainset 089,rolling-stock,line-5,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
basra:BAS-RS-L5-090:rs-weekly,basra,BAS-RS-L5-090,line-5 trainset 090,rolling-stock,line-5,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
basra:BAS-RS-L5-091:rs-weekly,basra,BAS-RS-L5-091,line-5 trainset 091,rolling-stock,line-5,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
basra:BAS-RS-L5-092:rs-weekly,basra,BAS-RS-L5-092,line-5 trainset 092,rolling-stock,line-5,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
basra:BAS-RS-L5-093:rs-weekly,basra,BAS-RS-L5-093,line-5 trainset 093,rolling-stock,line-5,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
basra:BAS-RS-L5-094:rs-weekly,basra,BAS-RS-L5-094,line-5 trainset 094,rolling-stock,line-5,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
basra:BAS-RS-L6-001:rs-weekly,basra,BAS-RS-L6-001,line-6 trainset 001,rolling-stock,line-6,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
basra:BAS-RS-L6-002:rs-weekly,basra,BAS-RS-L6-002,line-6 trainset 002,rolling-stock,line-6,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
basra:BAS-RS-L6-003:rs-weekly,basra,BAS-RS-L6-003,line-6 trainset 003,rolling-stock,line-6,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
basra:BAS-RS-L6-004:rs-weekly,basra,BAS-RS-L6-004,line-6 trainset 004,rolling-stock,line-6,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
basra:BAS-RS-L6-005:rs-weekly,basra,BAS-RS-L6-005,line-6 trainset 005,rolling-stock,line-6,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
basra:BAS-RS-L6-006:rs-weekly,basra,BAS-RS-L6-006,line-6 trainset 006,rolling-stock,line-6,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
basra:BAS-RS-L6-007:rs-weekly,basra,BAS-RS-L6-007,line-6 trainset 007,rolling-stock,line-6,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
basra:BAS-RS-L6-008:rs-weekly,basra,BAS-RS-L6-008,line-6 trainset 008,rolling-stock,line-6,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
basra:BAS-RS-L6-009:rs-weekly,basra,BAS-RS-L6-009,line-6 trainset 009,rolling-stock,line-6,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
basra:BAS-RS-L6-010:rs-weekly,basra,BAS-RS-L6-010,line-6 trainset 010,rolling-stock,line-6,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
basra:BAS-RS-L6-011:rs-weekly,basra,BAS-RS-L6-011,line-6 trainset 011,rolling-stock,line-6,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
basra:BAS-RS-L6-012:rs-weekly,basra,BAS-RS-L6-012,line-6 trainset 012,rolling-stock,line-6,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
basra:BAS-RS-L6-013:rs-weekly,basra,BAS-RS-L6-013,line-6 trainset 013,rolling-stock,line-6,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
basra:BAS-RS-L6-014:rs-weekly,basra,BAS-RS-L6-014,line-6 trainset 014,rolling-stock,line-6,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
basra:BAS-RS-L6-015:rs-weekly,basra,BAS-RS-L6-015,line-6 trainset 015,rolling-stock,line-6,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
basra:BAS-RS-L6-016:rs-weekly,basra,BAS-RS-L6-016,line-6 trainset 016,rolling-stock,line-6,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
basra:BAS-RS-L6-017:rs-weekly,basra,BAS-RS-L6-017,line-6 trainset 017,rolling-stock,line-6,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
basra:BAS-RS-L6-018:rs-weekly,basra,BAS-RS-L6-018,line-6 trainset 018,rolling-stock,line-6,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
basra:BAS-RS-L6-019:rs-weekly,basra,BAS-RS-L6-019,line-6 trainset 019,rolling-stock,line-6,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
basra:BAS-RS-L6-020:rs-weekly,basra,BAS-RS-L6-020,line-6 trainset 020,rolling-stock,line-6,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
basra:BAS-RS-L6-021:rs-weekly,basra,BAS-RS-L6-021,line-6 trainset 021,rolling-stock,line-6,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
basra:BAS-RS-L6-022:rs-weekly,basra,BAS-RS-L6-022,line-6 trainset 022,rolling-stock,line-6,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
basra:BAS-RS-L6-023:rs-weekly,basra,BAS-RS-L6-023,line-6 trainset 023,rolling-stock,line-6,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
basra:BAS-RS-L6-024:rs-weekly,basra,BAS-RS-L6-024,line-6 trainset 024,rolling-stock,line-6,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
basra:BAS-RS-L6-025:rs-weekly,basra,BAS-RS-L6-025,line-6 trainset 025,rolling-stock,line-6,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
basra:BAS-RS-L6-026:rs-weekly,basra,BAS-RS-L6-026,line-6 trainset 026,rolling-stock,line-6,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
basra:BAS-RS-L6-027:rs-weekly,basra,BAS-RS-L6-027,line-6 trainset 027,rolling-stock,line-6,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
basra:BAS-RS-L6-028:rs-weekly,basra,BAS-RS-L6-028,line-6 trainset 028,rolling-stock,line-6,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
basra:BAS-RS-L6-029:rs-weekly,basra,BAS-RS-L6-029,line-6 trainset 029,rolling-stock,line-6,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
basra:BAS-RS-L6-030:rs-weekly,basra,BAS-RS-L6-030,line-6 trainset 030,rolling-stock,line-6,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
basra:BAS-RS-L6-031:rs-weekly,basra,BAS-RS-L6-031,line-6 trainset 031,rolling-stock,line-6,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
basra:BAS-RS-L6-032:rs-weekly,basra,BAS-RS-L6-032,line-6 trainset 032,rolling-stock,line-6,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
basra:BAS-RS-L6-033:rs-weekly,basra,BAS-RS-L6-033,line-6 trainset 033,rolling-stock,line-6,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
basra:BAS-RS-L6-034:rs-weekly,basra,BAS-RS-L6-034,line-6 trainset 034,rolling-stock,line-6,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
basra:BAS-RS-L6-035:rs-weekly,basra,BAS-RS-L6-035,line-6 trainset 035,rolling-stock,line-6,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
basra:BAS-RS-L6-036:rs-weekly,basra,BAS-RS-L6-036,line-6 trainset 036,rolling-stock,line-6,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
basra:BAS-RS-L6-037:rs-weekly,basra,BAS-RS-L6-037,line-6 trainset 037,rolling-stock,line-6,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
basra:BAS-RS-L6-038:rs-weekly,basra,BAS-RS-L6-038,line-6 trainset 038,rolling-stock,line-6,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
basra:BAS-RS-L6-039:rs-weekly,basra,BAS-RS-L6-039,line-6 trainset 039,rolling-stock,line-6,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
basra:BAS-RS-L6-040:rs-weekly,basra,BAS-RS-L6-040,line-6 trainset 040,rolling-stock,line-6,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
basra:BAS-RS-L6-041:rs-weekly,basra,BAS-RS-L6-041,line-6 trainset 041,rolling-stock,line-6,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
basra:BAS-RS-L6-042:rs-weekly,basra,BAS-RS-L6-042,line-6 trainset 042,rolling-stock,line-6,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
basra:BAS-RS-L6-043:rs-weekly,basra,BAS-RS-L6-043,line-6 trainset 043,rolling-stock,line-6,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
basra:BAS-RS-L6-044:rs-weekly,basra,BAS-RS-L6-044,line-6 trainset 044,rolling-stock,line-6,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
basra:BAS-RS-L6-045:rs-weekly,basra,BAS-RS-L6-045,line-6 trainset 045,rolling-stock,line-6,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
basra:BAS-RS-L6-046:rs-weekly,basra,BAS-RS-L6-046,line-6 trainset 046,rolling-stock,line-6,rs-weekly,7 days,calendar,"wheel wear, brake pad thickness, BMS cell spread, under-car chafe, roof/PV cleaner, door obstruction sensors",weekly inspection measurements,fleet maintenance,opening_date + 7 days,scheduled,routine
