campaign,geography_type,region,country,city,recipient_id,recipient_role,organization,recipient_name,email,official_url,verification_status,last_verified,source_url,notes
marketing/campaigns/east-africa/Mozambique/Pemba-Mz/README.md,city,east-africa,Mozambique,Pemba-Mz,transport-planning,Pemba-Mz municipal transport and urban-planning authority,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/east-africa/Mozambique/Pemba-Mz/README.md,city,east-africa,Mozambique,Pemba-Mz,sustainability-office,"Pemba-Mz climate, energy or sustainability office",,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/east-africa/Mozambique/Pemba-Mz/README.md,city,east-africa,Mozambique,Pemba-Mz,municipal-finance,Pemba-Mz municipal finance and investment unit,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/east-africa/Mozambique/Quelimane/README.md,city,east-africa,Mozambique,Quelimane,mayor-office,Office of the Mayor or city executive for Quelimane,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/east-africa/Mozambique/Quelimane/README.md,city,east-africa,Mozambique,Quelimane,transport-planning,Quelimane municipal transport and urban-planning authority,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/east-africa/Mozambique/Quelimane/README.md,city,east-africa,Mozambique,Quelimane,sustainability-office,"Quelimane climate, energy or sustainability office",,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/east-africa/Mozambique/Quelimane/README.md,city,east-africa,Mozambique,Quelimane,municipal-finance,Quelimane municipal finance and investment unit,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/east-africa/Mozambique/Tete/README.md,city,east-africa,Mozambique,Tete,mayor-office,Office of the Mayor or city executive for Tete,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/east-africa/Mozambique/Tete/README.md,city,east-africa,Mozambique,Tete,transport-planning,Tete municipal transport and urban-planning authority,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/east-africa/Mozambique/Tete/README.md,city,east-africa,Mozambique,Tete,sustainability-office,"Tete climate, energy or sustainability office",,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/east-africa/Mozambique/Tete/README.md,city,east-africa,Mozambique,Tete,municipal-finance,Tete municipal finance and investment unit,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/east-africa/Mozambique/Xai-Xai/README.md,city,east-africa,Mozambique,Xai-Xai,mayor-office,Office of the Mayor or city executive for Xai-Xai,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/east-africa/Mozambique/Xai-Xai/README.md,city,east-africa,Mozambique,Xai-Xai,transport-planning,Xai-Xai municipal transport and urban-planning authority,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/east-africa/Mozambique/Xai-Xai/README.md,city,east-africa,Mozambique,Xai-Xai,sustainability-office,"Xai-Xai climate, energy or sustainability office",,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/east-africa/Mozambique/Xai-Xai/README.md,city,east-africa,Mozambique,Xai-Xai,municipal-finance,Xai-Xai municipal finance and investment unit,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/east-africa/Rwanda/Huye/README.md,city,east-africa,Rwanda,Huye,mayor-office,Office of the Mayor or city executive for Huye,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/east-africa/Rwanda/Huye/README.md,city,east-africa,Rwanda,Huye,transport-planning,Huye municipal transport and urban-planning authority,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/east-africa/Rwanda/Huye/README.md,city,east-africa,Rwanda,Huye,sustainability-office,"Huye climate, energy or sustainability office",,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/east-africa/Rwanda/Huye/README.md,city,east-africa,Rwanda,Huye,municipal-finance,Huye municipal finance and investment unit,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/east-africa/Rwanda/Kigali/README.md,city,east-africa,Rwanda,Kigali,mayor-office,Office of the Mayor or city executive for Kigali,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/east-africa/Rwanda/Kigali/README.md,city,east-africa,Rwanda,Kigali,transport-planning,Kigali municipal transport and urban-planning authority,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/east-africa/Rwanda/Kigali/README.md,city,east-africa,Rwanda,Kigali,sustainability-office,"Kigali climate, energy or sustainability office",,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/east-africa/Rwanda/Kigali/README.md,city,east-africa,Rwanda,Kigali,municipal-finance,Kigali municipal finance and investment unit,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/east-africa/Rwanda/Rubavu/README.md,city,east-africa,Rwanda,Rubavu,mayor-office,Office of the Mayor or city executive for Rubavu,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/east-africa/Rwanda/Rubavu/README.md,city,east-africa,Rwanda,Rubavu,transport-planning,Rubavu municipal transport and urban-planning authority,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/east-africa/Rwanda/Rubavu/README.md,city,east-africa,Rwanda,Rubavu,sustainability-office,"Rubavu climate, energy or sustainability office",,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/east-africa/Rwanda/Rubavu/README.md,city,east-africa,Rwanda,Rubavu,municipal-finance,Rubavu municipal finance and investment unit,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/east-africa/Somalia/Mogadishu/README.md,city,east-africa,Somalia,Mogadishu,mayor-office,Office of the Mayor or city executive for Mogadishu,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/east-africa/Somalia/Mogadishu/README.md,city,east-africa,Somalia,Mogadishu,transport-planning,Mogadishu municipal transport and urban-planning authority,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/east-africa/Somalia/Mogadishu/README.md,city,east-africa,Somalia,Mogadishu,sustainability-office,"Mogadishu climate, energy or sustainability office",,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/east-africa/Somalia/Mogadishu/README.md,city,east-africa,Somalia,Mogadishu,municipal-finance,Mogadishu municipal finance and investment unit,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/east-africa/Tanzania/Arusha/README.md,city,east-africa,Tanzania,Arusha,mayor-office,Office of the Mayor or city executive for Arusha,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/east-africa/Tanzania/Arusha/README.md,city,east-africa,Tanzania,Arusha,transport-planning,Arusha municipal transport and urban-planning authority,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/east-africa/Tanzania/Arusha/README.md,city,east-africa,Tanzania,Arusha,sustainability-office,"Arusha climate, energy or sustainability office",,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/east-africa/Tanzania/Arusha/README.md,city,east-africa,Tanzania,Arusha,municipal-finance,Arusha municipal finance and investment unit,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/east-africa/Tanzania/Dar-Es-Salaam/README.md,city,east-africa,Tanzania,Dar-Es-Salaam,mayor-office,Office of the Mayor or city executive for Dar-Es-Salaam,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/east-africa/Tanzania/Dar-Es-Salaam/README.md,city,east-africa,Tanzania,Dar-Es-Salaam,transport-planning,Dar-Es-Salaam municipal transport and urban-planning authority,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/east-africa/Tanzania/Dar-Es-Salaam/README.md,city,east-africa,Tanzania,Dar-Es-Salaam,sustainability-office,"Dar-Es-Salaam climate, energy or sustainability office",,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/east-africa/Tanzania/Dar-Es-Salaam/README.md,city,east-africa,Tanzania,Dar-Es-Salaam,municipal-finance,Dar-Es-Salaam municipal finance and investment unit,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/east-africa/Tanzania/Dodoma/README.md,city,east-africa,Tanzania,Dodoma,mayor-office,Office of the Mayor or city executive for Dodoma,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/east-africa/Tanzania/Dodoma/README.md,city,east-africa,Tanzania,Dodoma,transport-planning,Dodoma municipal transport and urban-planning authority,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/east-africa/Tanzania/Dodoma/README.md,city,east-africa,Tanzania,Dodoma,sustainability-office,"Dodoma climate, energy or sustainability office",,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/east-africa/Tanzania/Dodoma/README.md,city,east-africa,Tanzania,Dodoma,municipal-finance,Dodoma municipal finance and investment unit,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
marketing/campaigns/east-africa/Tanzania/Iringa/README.md,city,east-africa,Tanzania,Iringa,mayor-office,Office of the Mayor or city executive for Iringa,,,,,research_required,,,Prefer a published functional mailbox over a personal address.
